,liwc_Posemo,liwc_Negemo,liwc_Anx,liwc_Anger,liwc_Sad,liwc_Swear,liwc_Tentat,liwc_Certain,empath_swearing_terms,empath_science,empath_negative_emotion,empath_positive_emotion,date,time_delta,year,month,verbosity
20,-1.53159993853003,-2.4547263169111657,2.244748917096032,-4.26549607788534,-2.451586303879683,-0.8496765722135377,1.000668724046479,-0.9268397174152139,-0.9986337448095758,-0.4567505096423268,-0.3977266534142003,0.4655733747963948,2009-02-15,5,2009,2,3
21,0.6633885645016209,0.2565136867926562,-0.15210599475108852,-1.0095272527156476,1.558535149370694,0.7619632018288155,1.8992478566628892,0.5049876263555366,1.5849160924257548,0.22173941504448696,0.5440945905340527,0.16965818716546924,2009-02-15,5,2009,2,0
22,0.4213736792535885,-1.0500766698733262,-0.30922397751045466,-2.645309184474747,-1.4597974535606415,0.0590177311291708,3.7742547243450515,-1.7106579607237211,0.30564254660970647,1.7770930564156242,1.6056702170962212,0.6456957365844411,2009-02-15,5,2009,2,1
23,-0.1462797150163893,-1.1806698171676795,0.6021959886375554,-2.7036918839537263,-3.3236616052290175,0.5696554791617064,2.229402666865202,-1.9070555584171174,-0.470363990066294,0.7758633199475445,-0.03115102751059702,-0.2319976201386468,2009-02-15,5,2009,2,2
24,-0.16876590745737283,0.5541258094391983,0.9241784834823076,-1.3001387863953882,0.7140757755807422,1.0825126567977723,1.566909421727087,-0.46688551842495074,1.9795748534678228,2.8506825312050688,1.2092148001374896,-0.7367845693009573,2009-03-15,6,2009,3,0
25,-3.812434783330456,-0.2964874764836265,-1.593881575869297,-2.310643979314066,1.529550295601004,-0.17260908675930264,3.65560813898113,-2.5986389826952134,2.7226471743917644,0.08692007238534419,1.4550084337344147,-1.2570708987089059,2009-03-15,6,2009,3,2
26,0.6067830322879079,-2.4789268458697187,4.3268420494449495,-4.384899914022353,-0.8026120203760589,-2.7385059503951146,3.5120471670999374,9.168755161926407,-1.371586157938095,-0.6856755886469242,0.2521655548346202,-2.1698057809243663,2009-03-15,6,2009,3,3
27,-1.5104689943076908,-0.7309453113585042,-1.2215544384679005,-2.041053217410849,1.0207994133008575,1.8949571318895322,2.938153740304775,1.8902109377827878,3.825233660953141,2.5863336435387825,0.3640143072742689,-0.7587259834428774,2009-03-15,6,2009,3,1
28,0.9542909918352348,-0.5194190085603796,1.1158774101037314,-1.3839702256168371,-0.22978515276802022,0.17523614496475132,1.5043287449106206,-0.6535280653833806,-0.518778004066817,0.2447534802572649,-0.08685404307730546,-0.32246426337242573,2009-04-15,7,2009,4,0
29,0.7507857369205875,-1.1803330772749419,-2.2675536229530513,-3.497242986114841,-1.0326872758992074,-0.23624639495577174,2.943202056579749,-3.443222925847758,3.1099819129824557,-0.4918553827066949,-0.0056766314970874135,5.715647349665396,2009-04-15,7,2009,4,3
30,-0.7884183694503268,-1.4254096059191295,-1.4795885426794944,-2.226739504660578,0.40689891538667405,-0.1199623797960178,2.374617320281399,-1.7931827814316552,1.8691786527382763,1.0097922046868462,-0.027401002343301846,0.7564266219932738,2009-04-15,7,2009,4,1
31,-0.7128708554363242,-0.5629888098057831,-1.2295598662665408,-2.0411825413008478,-1.6382101561709579,-1.0847164951036015,3.9303714348511214,0.8935172054712118,2.083554934781491,0.908102271019721,0.31586772604906665,1.5961146012807603,2009-04-15,7,2009,4,2
32,3.88029540465528,-5.007037709249293,-2.963776589465407,-5.871045018099766,-4.356179816157088,-0.4117131114512228,1.5534452033591166,10.250671040647301,-0.7905857511123398,1.5098405485422757,-3.2593447931780504,1.0366991896953248,2009-05-15,8,2009,5,3
33,0.434494888875023,-1.0499537068407236,-0.4505413892455494,-2.771204983146755,-1.2531526960043005,0.5942616398531875,4.712142857504082,-0.41651420796928224,-0.15825932363759507,0.10160628669980903,0.8166175035233814,0.5849436851087261,2009-05-15,8,2009,5,1
34,-2.425890559357035,-0.17321394654843736,1.7459229037049766,-2.521175268566808,-1.3404703654610488,-1.431948925482649,4.05497721645808,-2.349619183591607,-0.4616501168233528,0.14170669494412744,-0.9534885472945516,2.384845945953644,2009-05-15,8,2009,5,2
35,1.5288676368301641,-1.1851182887959055,-0.3997890523314781,-1.9256256312238575,-0.40687907844250293,-0.6459776955812699,3.0685623484241913,0.4455803338573513,-0.4910944076291604,-0.19679623773107127,0.44904509302337814,0.8823728123448853,2009-05-15,8,2009,5,0
36,-4.529092760910018,-4.584949857328797,-4.679960383794723,-2.2975554016292636,2.8609685287764406,0.7940440881606095,-2.3503948732332662,-6.872997985276867,-1.5716419424480714,-0.9216562288820757,-5.0468099420945185,-0.5632515402851563,2009-06-15,9,2009,6,3
37,-0.3845785395536624,-2.506829621874108,-3.2778576894542852,-3.2241164306261743,-0.816458581140244,0.056012230514859804,-2.1216084747397024,1.2182142882817675,0.8207868822151101,0.7035790416836673,-2.4256897616824507,0.871730741415642,2009-06-15,9,2009,6,2
38,0.7158520830642331,-1.0517072826614298,0.6187556253093869,-1.8619565359778232,-0.9189639170506394,-0.40750606647020843,0.2836731149991258,-1.497973841476187,-0.5598563555594428,1.0973059563921785,0.23773825299330184,1.426901967356062,2009-06-15,9,2009,6,0
39,-1.1308185898111458,-2.187516828698705,-1.4056541508502225,-3.1834091509843367,0.11638447140472248,-1.1867009078638384,5.15189469871425,1.9177654954888788,-0.25860484875293405,1.4570816282062447,0.3018693512330757,-0.11988464230506166,2009-06-15,9,2009,6,1
40,-1.1426890307027557,-2.735440289272936,-1.2104631409886442,-3.297009448940159,-3.6032476388385675,-0.510523239017363,2.589473562122932,-3.8006855626288285,0.545270372606692,3.227839276565991,0.9700397679413217,0.07623576734698016,2009-07-15,10,2009,7,2
41,-0.7653805314239137,-0.8830883501503456,0.24281834548842202,-2.0039795154245503,-1.6772256431969512,-0.2740894058623199,2.141614787754172,-0.2812495698890448,-0.521515022140449,0.7994379636526847,1.0238922456566029,0.5577553603869887,2009-07-15,10,2009,7,0
42,3.536845264795606,-2.7561390261909327,-5.772319955170807,0.4910991339432314,-11.241521636839172,-2.116480691957448,-0.495380726989163,-3.633345395428015,-1.3739631711235547,0.887196333751223,-0.5979768951280569,4.577464723211477,2009-07-15,10,2009,7,3
43,-1.5389167591789317,-1.6727132070700788,0.1853509422151283,-3.1641854341970124,-0.3076399058767203,-1.3486468967165726,0.7278154312035345,-0.7208532751933142,-0.4584514178000645,1.7848530903891675,0.03949586313132145,1.0841945148051588,2009-07-15,10,2009,7,1
44,1.0806342452915338,-1.2245223948746282,0.7126007053186956,-2.285770431378743,-1.4284440568471555,-0.15093362681936429,2.4913629395597883,0.5220884116944663,1.1618181841534445,0.586800319899416,3.29058530506074,2.6212578262909063,2009-08-15,11,2009,8,0
45,2.559981575095022,-1.6438576260920583,2.3058758346611405,-2.6534663936779546,-2.036058342420075,-0.23747760107899546,2.8610895363487865,3.532234825382013,-0.4800242997052936,-0.4205929747488573,2.80237667351154,-0.18460519923128654,2009-08-15,11,2009,8,2
46,0.8669904429065568,-3.3663581664326925,-1.9691860091863556,-4.048969497175236,-2.6327742979218636,0.24646427551372574,4.041190192564574,-3.9572766048992047,-1.3780148419826082,0.580705585007926,-1.74009940105975,2.15971033651656,2009-08-15,11,2009,8,1
47,-4.294590586066528,-2.840152067894923,4.4895888101589145,-2.814931325563764,-4.196598820217077,0.19450892176203596,5.554201291576461,2.14508997422452,-2.182495168411223,0.8647985140313615,1.640775843449558,4.558137490083796,2009-08-15,11,2009,8,3
48,1.0410916679407882,-1.0195297766449427,0.24022189685733,-2.7470332768780734,0.3841399855802878,-0.9558868140332415,2.50477395168452,3.547013100697458,-0.17157396980314715,-0.6133851362977131,2.124575831799579,4.495449978066237,2009-09-15,12,2009,9,2
49,-0.7579300468610128,-1.6609422906211138,-0.47379089874339575,-2.2940128656405583,-0.9610783358823078,-1.6886816072801754,2.8561941747074577,0.009866929652453421,-0.6670181263316943,1.4361840411806577,0.4474808865839792,0.951377961497085,2009-09-15,12,2009,9,1
50,1.577337073783166,-1.3522112278363168,0.041214541395122706,-1.807653000388316,-1.9955768614389708,-0.22477721882134727,1.6257117371917074,0.42606158823396584,0.06237356731372404,0.30388617861449607,1.4911269848443895,2.0231804765399883,2009-09-15,12,2009,9,0
51,-5.929704984215681,-2.9562099394857255,1.3291731984251818,-1.015412381708855,-4.01881073747615,-2.068427610369611,6.206626818134626,-14.750688555583725,-0.3418781815806874,1.7504820389247855,-0.8522316232315791,-3.776851882074174,2009-09-15,12,2009,9,3
52,-1.6685345505827625,-3.685592090558961,-3.8885761910922,-4.256291249933711,5.728387813546424,-0.9837576008582796,0.5282911236129053,1.2988109368251122,-2.961384936009789,10.858876358934179,-1.9969021436457177,-3.0192641567592093,2009-10-15,13,2009,10,3
53,-0.3081858812627761,-3.1879485766682905,-2.179380065341345,-3.929066025022839,-1.503249531330786,-1.4633448406568117,0.8703613089249267,-0.05141634302590691,-0.8201821044422967,2.625685497451339,-1.498953567180306,0.22753284704739196,2009-10-15,13,2009,10,1
54,2.056259518343126,-2.7703966174476915,-3.6773562852335155,-2.2849802758121376,-2.729052183019735,0.49617965413705817,5.426436112386888,-1.3350900261920386,0.5020975805023794,-0.12440621613584775,-1.9561530177365474,-0.06657970849861579,2009-10-15,13,2009,10,2
55,2.220437512634635,-1.4615116717715384,-0.44055178651509996,-1.64746085576103,-2.1115210586272855,-0.5498715517063664,1.9112966146369093,-0.7912225152028873,0.1467636015558084,0.8873917054529307,0.3732653523380471,1.2572593377863208,2009-10-15,13,2009,10,0
56,2.405927411700055,-1.2344124944317634,-0.7369340024868056,-1.5989221590806713,-0.8479802753951574,-0.5613222053863557,1.5640523794237673,0.6712378663274345,-0.3714727634604,1.6827442791221106,1.3483731963150722,2.520566139243798,2009-11-15,14,2009,11,0
57,5.969294963503479,-2.5567339311100663,-3.589525019708517,-2.609458213008395,-1.4371476495885498,-1.3321109603974697,-0.8956436757581999,-4.825635317334858,-0.6620668256461906,-0.04913799466923159,-0.5171376617399353,3.636560774755955,2009-11-15,14,2009,11,2
58,2.8349537671753158,-1.8155888405164533,-0.4403280245386006,-4.74243296444736,-4.284955901828794,-1.4758257859836932,3.1714327678912464,8.607849872729021,-1.783107633740419,0.22639654629161376,-2.554262443320443,2.9339550034024287,2009-11-15,14,2009,11,3
59,2.495196680541072,-1.9118659435247178,-1.6264767712819208,-1.9665196318861005,-4.323314044147129,-0.3357499333119678,3.39685926165121,1.5240590960058509,0.38455080572507644,1.5202197583684376,-1.2431840554523919,0.9952181887193265,2009-11-15,14,2009,11,1
60,-0.11442459024712792,-2.081607399648973,-1.3575010506067757,-3.584104443982538,-0.4166433814069621,-0.8732165445455649,2.741543185155272,-0.7328856358735455,1.1286440199996588,1.2174587196763922,-0.07784115214323638,1.4287504820577832,2009-12-15,15,2009,12,1
61,1.5926812148077631,0.222985159298016,-0.34779700595023194,-2.8613655277584065,2.243103731952582,0.1486120323096998,0.6478913743112101,-2.187331805281924,-0.4108574076400366,0.623605282580019,-1.7545096699293687,2.2656768665775173,2009-12-15,15,2009,12,2
62,1.355606270960234,-1.4006588089675667,-1.3559273517426293,-2.1711794137378364,0.33362831047638886,-0.3060332606621703,0.6380492954658207,-0.24404708760336233,0.37729552399586697,1.0724220808750273,0.9003118657825213,1.1107204570088478,2009-12-15,15,2009,12,0
63,-0.023476333443012493,-4.489614778889392,-7.649414163632117,-2.5996123390740755,1.779799914449379,-2.8318730296791825,3.6787020468691387,-4.737156883961293,-3.4478215895133677,-0.5991451616368878,-2.823807602843713,2.113303064719059,2009-12-15,15,2009,12,3
64,-1.0768834456488734,-0.5872150929161805,-1.3568013231275016,-1.7410393447384338,0.525196788471302,-1.1209608321952116,2.5952453578283143,-1.9759720480737788,-0.6247922314416182,1.453820860180719,1.0575285286664815,-0.1236685821508751,2010-01-15,16,2010,1,1
65,0.32569941681274966,-0.6895328611349395,0.13376804505141493,-2.035971678620945,2.2534777180509846,-0.12069453958860824,1.1591824188416078,-1.1028546935848702,-0.14322773741210415,0.6829087884259235,-0.4656828094311832,0.31320367661131165,2010-01-15,16,2010,1,0
66,-3.141519751478995,-1.7259038509340479,-1.5873033957422735,-0.31361535770126253,-4.559540546331767,1.077516922147485,1.2564456308429868,2.4218489451376497,0.3239435238896446,1.976717082980328,1.315671370634442,-1.0103314159574164,2010-01-15,16,2010,1,3
67,-1.6719704348109663,-0.7910140398543425,-0.2884951297756792,-1.865696085126676,-3.961846687676184,-0.07892609590073323,2.004658280761181,-2.4845159475029157,0.04209027840034631,-0.5203468140852067,0.06479284520126014,-0.00024245011815776874,2010-01-15,16,2010,1,2
68,1.3750759222775804,-1.7935922071301502,-0.8732886054364283,-2.7105171952867098,-0.870135027203856,-0.427855315091096,0.5060351823879694,-0.6825188672593852,0.28069580971031527,1.7522520345185904,-0.37611154908550054,0.059192797767372435,2010-02-15,17,2010,2,0
69,-0.9102082982404295,-2.210096504456712,-0.5277922638997039,-1.696972445916008,-0.24767046620530606,-0.6197815355050572,2.461231950919717,-1.891625285081154,-0.897029576613675,1.0511985460503235,-0.8690601737039173,-0.5096833386835843,2010-02-15,17,2010,2,2
70,-1.0883821000623286,-2.09310672281165,-2.7117661908575017,-3.15194870234014,-0.3845829646445506,-1.269559545873312,1.6400261138013164,-6.106091827002857,0.44038019353632846,1.965835226900601,0.09488598268336833,-0.44846762441506854,2010-02-15,17,2010,2,1
71,-0.7633434234794435,-3.7831049701593686,-1.344799833153043,-4.061342973670331,1.926815566091555,-1.968361526374307,5.0622749723702745,-2.1753707516401772,1.8285423168009893,8.026856511417966,-2.0994437564027377,0.0966211940770579,2010-02-15,17,2010,2,3
72,-3.868765370037138,-1.3902151156587954,-4.455810062287587,-4.150480040982994,3.1152010892880733,-2.867125352171679,4.309251054455549,5.235184046414664,-2.930151917278557,-2.422332483789705,2.9583890887921087,0.2598842470724907,2010-03-15,18,2010,3,3
73,-0.04599142441449075,-1.8250412977024157,-0.6189860534408583,-2.9878736935241994,0.14903884912175597,-0.33778223846976485,1.825215203168688,3.779053888206058,-0.4069825650550047,0.6372269109498847,2.1528012949218147,2.206756710624137,2010-03-15,18,2010,3,2
74,-0.6358551127688181,-2.5965801959185146,-2.591091484502993,-2.861008967127309,-0.011897867458566892,-1.7940196233403247,0.9070850972754414,-2.614382961534636,-1.1806138936788582,0.5250868876377611,0.15331083162702294,0.4491504140155363,2010-03-15,18,2010,3,1
75,-0.07229729645062205,-0.9346506546049751,-1.278140362570816,-1.568833299003665,0.08062499490948628,-0.20506994245821752,0.9646920441641984,-1.9616311791726766,-0.2507824518829842,0.5366592312151796,1.5332407800591417,0.5307358248181862,2010-03-15,18,2010,3,0
76,0.29412243963436513,-3.443471029970997,-2.5655679513836556,-3.1237084889532407,-4.9747586741355825,-1.3105557638640908,2.4509382084546623,1.369230822551683,-0.7568542075851835,-1.0708160087532292,-0.08929695164603375,0.9633519806081987,2010-04-15,19,2010,4,2
77,1.146264726294939,-1.2991460670183026,-0.21193600092878606,-1.576060631490148,-3.318878526825539,-0.3333428201639449,0.8417872540570721,-1.7933856081374135,0.3581514595923619,2.197813723590602,1.0998048983117716,0.33102475755237265,2010-04-15,19,2010,4,0
78,0.19965438619501452,2.923675398095654,5.375495269961335,3.8385909029834813,-0.16802262875558877,-1.277444240795697,-3.2776915339033583,3.0175236281548985,-0.053047842515257626,-2.0080670921884005,5.685432673298185,0.7517802336425741,2010-04-15,19,2010,4,3
79,-0.3339291940503003,-1.2499929741915123,-1.3358238034273235,-1.145986154172625,-2.0095922994120463,-0.11149527243228764,4.210533787880612,-0.12054031790817385,-0.6266309711161199,0.16907472823192088,0.959674041645079,-0.863967474105042,2010-04-15,19,2010,4,1
80,-0.44842108406402903,-1.9830522619206257,-3.598325644905567,-2.322346258788332,-0.3998531506888292,-1.5833434703063705,0.28823630959619245,-1.8840888217734517,-0.7499439041376873,2.342153930963585,0.5936849002766186,-0.038400294525290625,2010-07-15,22,2010,7,1
81,0.9840869845565937,-1.6367450797428948,-0.9086164153235863,-2.499639732139706,-0.16476411338267727,-0.05963528436561287,0.1594779902795633,0.6942773577482951,0.5492074693302933,0.4235824418661128,0.11314398964658916,-0.8298840709971433,2010-07-15,22,2010,7,0
82,0.17080249392324295,-1.5320327094989632,-2.6838587360860884,-3.036312662011849,1.415773328873416,0.060068782352633104,1.8822594571667246,5.817363744383484,0.07778711099105119,3.0837116651324763,0.010980691799234965,2.1968409295361226,2010-07-15,22,2010,7,2
83,5.271263693350462,-8.076554541521098,-4.967875332576557,-2.5274299057385816,-11.314803937033325,-3.006990086216583,-2.4145802585914047,5.197119331727067,-3.923922476552177,3.2122025920619635,-0.20729562080152295,6.114095750876215,2010-07-15,22,2010,7,3
84,1.4106462334534533,-1.6826793807403866,-1.8073398559737657,-1.166674485684145,-1.981414719751116,-0.10491467942935132,1.4005445832341785,-0.08613392170067452,-0.05047139683388184,1.4384961636467974,-0.29112179379991004,-0.6681683031532204,2010-08-15,23,2010,8,0
85,-3.5973841837446296,-3.3710093684964253,-1.858353134150529,-4.529883132655734,-2.4574441501294295,-0.4369315546837903,-0.3818258009193757,-4.778755239703421,-0.46019585630303744,0.9684067070663888,-1.8761307669496088,0.07946088020964628,2010-08-15,23,2010,8,3
86,3.029903384749898,0.016195107187077746,4.304214503722922,-3.451053420026953,5.222518611420302,-1.7054273621768765,1.5814369164175202,3.7655752061345273,2.0433499225382787,2.518069600518828,-0.011393758030872317,1.9812094166542376,2010-08-15,23,2010,8,2
87,0.17271882025019675,-3.1732862696542243,-3.3260567495989926,-3.21522484755875,-2.311781050870328,-0.9549319415014949,1.9231054253023814,-2.693862538831721,-0.3914856817657867,-0.7499122983300959,0.36351377906647114,0.7450692317057611,2010-08-15,23,2010,8,1
88,3.026891087839588,-2.0555383152592133,-0.6879030529294449,-2.569716567341487,-3.694047644351586,0.07735585531710527,0.5953279324878036,1.0196660685367476,0.3643666231586964,0.635103867414381,-1.7735537892908377,-0.3589158431849507,2010-09-15,24,2010,9,1
89,0.4681796896291015,-3.5339640032746114,-0.6895059036959778,-3.2898605434012853,-4.751238447277585,0.7230599206195771,0.25440367133665037,-3.9504804077932367,0.2973162576051897,2.0048433737688045,-2.513746687483044,-0.5588821289974167,2010-09-15,24,2010,9,2
90,0.6659411811035846,-1.7222241326792125,-1.3242177464554812,-2.0085913256058,-1.0705238357322706,-0.43772732699665884,0.2737466452850913,-1.1876764928442338,0.2891836578542242,1.1818411935252058,-0.1336976069390795,-0.5957351397087399,2010-09-15,24,2010,9,0
91,-0.510922108956006,-3.1155420613843,-2.1356059057378562,-3.0110291022636364,-6.843702240859407,0.702620003559319,-4.306010681671409,-6.704546920268859,0.21329549456694122,0.17271157114052504,-2.8333934865459636,1.023384748192305,2010-09-15,24,2010,9,3
92,1.1635192154467133,-1.8763972710138521,-1.902003358636257,-2.219447995115008,-2.334420146666836,-0.9650891862073773,0.668849097776728,-0.5513702999219984,-0.7867494923364959,2.1183219354108305,-0.9517337439536377,0.13923856525446004,2010-10-15,25,2010,10,1
93,-1.2573899837354603,-2.1738608855699573,-0.8046388540066018,-2.526453641387893,-5.410877197661241,2.7427362973174723,-7.7185855337338225,-3.9491048326903324,1.59638707286564,3.674913907018508,-3.5664438224121375,-0.2058233868854557,2010-10-15,25,2010,10,3
94,0.8182528643873992,-1.9011386573078994,-1.286579860123586,-2.1967904215530054,-0.8717528599889492,-0.06110782135246609,-0.257036499326932,0.82519930646474,-0.5256394138924947,0.6918527632567444,-0.2878758131820723,-0.16283049993021156,2010-10-15,25,2010,10,0
95,1.258028405489561,-1.9522723842334875,-2.718805703566547,-2.2336120797726546,-2.2338327200467916,0.491192086073029,0.803316015181327,0.23204234143780367,-1.2548340321517426,-0.5548854060664253,1.3766977265253049,2.318039345557371,2010-10-15,25,2010,10,2
96,2.2562748197991134,-1.9821071897655829,-2.2231143062737804,-2.5733463259836387,2.7366444159091388,-0.5472950575848718,1.9776240699209273,2.9598524519261495,0.7723041584059617,-0.984115690414744,1.2928655332865238,1.0946421918607052,2010-11-15,26,2010,11,2
97,2.6652453259432605,-2.1019145274131006,-1.2206980285841325,-2.549536761174806,-0.9741757393414597,-0.4443729510149928,0.4816972490979284,1.0077005895233697,0.23648543867848326,0.03004657392917492,0.18041983131061018,1.4406072443337008,2010-11-15,26,2010,11,0
98,2.0351942316474534,-4.8312517970099815,1.6849948530446237,-4.102643753983722,-4.4065197800209495,-0.5421966546984395,-1.5672864206776138,-1.641039484497331,-3.0874928378544904,-2.4190588984212487,-3.244239121455415,-0.844015207384394,2010-11-15,26,2010,11,3
99,5.178389848520137,-3.4111840188571043,-2.1937194923449157,-3.881857364355474,-1.6314324863791678,-2.041606675261577,0.7069978838241266,4.074775956002109,-1.342167119031523,-1.3000484644973807,-1.010258438519625,2.0498691738535744,2010-11-15,26,2010,11,1
100,2.211726933371166,-2.3235650367059755,-2.0348717317472635,-2.417598142742307,-1.0604793608210485,-0.7799488117853397,0.8607442134915418,2.502019942376188,-0.5543688681212988,1.3471937864760979,-1.015223000784512,0.3984430819816827,2010-12-15,27,2010,12,0
101,2.38767114645821,-1.5484021445945624,-2.8813959233539204,-2.460743807588473,-0.9605466524821896,-0.5394708897518444,3.9133098702298383,-3.9136007656409446,0.8353895117932432,1.8754279019765894,-0.752873419045317,1.484948181677104,2010-12-15,27,2010,12,1
102,1.2376925238807992,-4.343448889407222,-5.004048075329535,-3.8263088828489713,-1.0064410936311852,-1.2863656772692587,2.1765242694958,1.9288094122239052,-0.7694842856700908,0.08792789967512889,-1.3897454353329026,1.111202339534996,2010-12-15,27,2010,12,2
103,0.7524944813644913,0.035079677844806104,2.088383393577038,-4.616121444991591,6.162192228870233,-2.445211057725676,2.1630128125870085,6.765264221256212,-2.2383266256297705,4.540703469772432,-1.7555187923631337,4.176051142910936,2010-12-15,27,2010,12,3
104,-0.6122311516697732,-3.0184330368961882,-1.6765040010178898,-2.6954653788122647,-4.696001105935404,-1.1336763529520273,3.4366656365655905,0.0685120021199486,-1.7213322778655356,2.4158099038539262,-1.9586222198118628,-2.3330695891691593,2011-01-15,28,2011,1,1
105,0.44366582451883274,-2.554796742422157,0.7149811258256535,-3.602995282634561,-2.673873162303498,-1.1624220888407408,4.441000926637347,-1.2552145186893793,-0.5932460790284857,1.2190687193446026,-1.100186083262013,-0.5114630359871499,2011-01-15,28,2011,1,2
