,liwc_Posemo,liwc_Negemo,liwc_Anx,liwc_Anger,liwc_Sad,liwc_Swear,liwc_Tentat,liwc_Certain,empath_swearing_terms,empath_science,empath_negative_emotion,empath_positive_emotion,date,time_delta
0,-0.7437540653336775,-0.1399065922303938,0.5601789273399495,-1.1114361548865759,1.192158014694957,2.8009100554240858,0.6935114509721565,-0.7089888662868569,1.2143104324272318,1.3803404008094369,0.5871957152198803,-0.43476479363301657,2008-09-15,0
1,-0.2395996378116257,0.3879136379198368,0.6152389973076692,-0.7139175341510778,2.183808605249966,1.6408412740896732,1.76529293010773,-1.1162166829985067,2.6055572513665006,0.7113843817630328,1.1957592933333856,-0.22362884373990077,2008-10-15,1
2,1.1227415961320872,-1.3802804384431815,-0.7898221689053522,-2.0350679278762405,-0.47497869391565517,2.2534776789971445,2.1131457427731095,0.568450221612442,0.34614637560484424,0.8606843325196283,0.37588004458770685,1.0015922174055214,2008-11-15,2
3,0.44704251566077746,-1.257899586357853,-0.6333636644389949,-2.427924762409192,1.09671824988068,-0.404506849414675,3.919095210128925,0.4364121354409929,0.41499801640400286,0.21626245457208285,0.06881993734231953,-0.3164292682779755,2008-12-15,3
4,0.311362722280784,-1.5225939014894903,-0.5505806286964722,-2.3391071246779545,-1.2353536645754677,-0.1843924195294763,2.7097806833227716,-0.4668444929991856,0.22997766796850774,0.033623820250038274,-0.24654387870225286,0.478465348324429,2009-01-15,4
5,0.31321938060029964,-0.8764203020447098,-0.2684348712581808,-1.8584435047033254,-0.4010449846691159,0.6294753532965685,2.4892436020551645,-0.9958240326508848,0.5365247770992569,1.131817076189508,0.36236851065491454,-0.0506075487331823,2009-02-15,5
6,-0.7780278583862577,-0.5750610691595687,-0.31120175054295107,-1.7761455941165447,0.7515209553692271,1.2589097191330842,2.4503930822229902,-0.4371303586710352,2.538076400223762,2.251229625939654,0.5666003740861671,-1.1701873642891536,2009-03-15,6
7,0.15000462238176962,-1.118159894418734,-0.4991327750852692,-1.7816651084344672,-0.2981385852950664,-0.08751907002083038,2.294796594158461,-1.1124473410286664,0.6943331774241861,0.963866941568796,-0.34159710538723803,0.30333522666353524,2009-04-15,7
8,0.5727881803592793,-1.3428291763563245,-0.45259189071257616,-2.1755344095371294,-0.8778731299501014,-0.3492921373398366,3.452505601548885,-0.572437035159812,-0.6740314758042051,0.5081847774831539,-0.12564355702620952,0.6681131673242601,2009-05-15,8
9,-0.07219758162216788,-1.805893212230932,-0.8682314357308403,-2.2184329171431947,-0.43455910546640253,-0.5691697204364934,1.5452123088190277,-0.7632403768226427,-0.5699584954361261,1.3908416848341347,-0.6506028849785866,0.4658533630047089,2009-06-15,9
10,-0.5870872572682666,-1.5964887997866404,-0.45543810918738464,-2.202621039876807,-1.705235636211636,-0.7748481883591143,1.8245904907431205,-1.1994901698638516,-0.6546807253027013,1.7046586508652335,0.29242105832702486,0.4564253072346376,2009-07-15,10
11,0.8213893080121342,-2.001740188282411,-0.125007825361885,-2.5054885885342646,-1.7861392938863818,0.0598446399818148,2.998291903430173,-0.8383186663641744,-0.18748602327824535,0.8750907727357419,1.2418075669963649,1.7671532883857746,2009-08-15,11
12,0.4332591697458685,-1.59047458082181,-0.33890529598056307,-1.9261383997075285,-1.2741388719996327,-0.9603280256870145,2.330004199509396,-0.5264196204689782,-0.47690202698499423,0.9755319003114761,0.7949203022824135,1.4655305869240982,2009-09-15,12
13,0.9716710986720043,-2.239310108177031,-1.5173790497831894,-2.276676965443507,-1.5589070984107858,-0.7559572289283418,2.156162214769524,-0.9399356743160101,-0.4840278776078226,1.8647106587578497,-1.0006273132001244,0.23404300637701428,2009-10-15,13
14,2.2387880871353554,-1.7581464138214753,-1.3797800954161326,-1.8706873639850106,-1.957781487387413,-0.6999721135711033,1.9413789661186234,-0.4335704667273969,-0.4955833322975471,1.5785636680845279,-0.2517908433285844,1.835626201747167,2009-11-15,14
15,0.7065580767555786,-1.615672626461496,-1.3793765161234663,-2.3892495190179734,0.36160055838247745,-0.5349367208696605,1.6010580626360447,-1.0922044733229577,0.14454814178348274,1.3142687140987663,-0.2810028023250744,1.0573691610468259,2009-12-15,15
16,-0.3557289355120982,-1.016323784722424,-0.6617268262877221,-1.7703266118036747,0.34638358653604423,-0.3841564345384337,1.8916967202296737,-1.421371806785995,-0.5158690903562013,1.1464148132098695,-0.17090968247617494,-0.23614369264544258,2010-01-15,16
17,0.15326055834137062,-2.040379331311608,-1.3586247201060975,-2.3939389200151227,-0.4713642529361532,-0.8813493682569661,1.5810145591121827,-2.057396296232078,-0.026749273359836675,2.1094167774116532,-0.7133323875691221,-0.49318295407603757,2010-02-15,17
18,-0.22595543418460917,-1.7347947748545756,-1.5829843584248005,-2.114816989017904,0.13891953707901597,-0.9569357501963288,1.458034972079689,-1.1133416033484882,-0.9996756056625349,0.8538413111497125,0.8707403118741294,0.44649879765072215,2010-03-15,18
19,0.477205949209818,-1.5962780127152654,-0.8380750409359354,-1.5374404457833832,-2.7668341979088433,-0.4296893230806516,2.046421061015988,-1.032680376511598,-0.347468252392605,1.3565278571934916,0.6435492260734671,-0.23323283215901103,2010-04-15,19
20,0.4859128149181138,-1.9201294353548122,-1.7917227993150344,-2.239177837065652,-0.31250564856299035,-0.5956656914808265,0.7300048572271199,-0.2837115663645215,-0.2344401719922108,1.6263234095172083,-0.11948700361322913,-0.3669394357432851,2010-07-15,22
