,liwc_Posemo,liwc_Negemo,liwc_Anx,liwc_Anger,liwc_Sad,liwc_Swear,liwc_Tentat,liwc_Certain,empath_swearing_terms,empath_science,empath_negative_emotion,empath_positive_emotion,date,time_delta,gender,party,governing_party,congress_member,year,month
20,2.277450673823366,2.4668470072047555,0.13711426325146917,2.4136137162638622,6.399151428238383,5.419238437939098,-0.18779213605805029,-1.1715777643187735,3.404483893328162,-5.046595198085149,2.0518358248180655,1.0961288557288291,2008-11-15,2,0,0,0,1,2008,11
21,2.8090627940111905,0.24414090422373688,2.3541685361697304,0.6766674018753249,-0.5211056291208898,6.905207986648998,0.7883234548635258,-4.10428876589626,2.911738520640418,-3.419610077737918,0.0902373091536775,2.2848308756395186,2008-11-15,2,1,0,0,0,2008,11
22,1.5310793627345831,-0.45276196902655325,1.7473528092732051,0.0026665304430881238,-0.7940160179783927,2.999195508663738,-0.1450755097905473,-2.5125927813864273,2.155435643231046,-4.271822634272441,-0.342240627767425,2.400215825820934,2008-11-15,2,0,1,1,1,2008,11
23,3.8017333577065844,2.790341435279936,8.299855947502481,0.4443281188826512,7.008467809238129,8.023900103572894,-1.4745260711112178,11.198837980886532,4.117221735722879,-4.153359791614854,4.485938099111312,3.0287251124402577,2008-11-15,2,1,0,0,1,2008,11
24,0.6448277275267283,-0.7938583638110263,-0.37748362487521775,-2.444817553111389,0.892120969789519,0.42810028861588306,4.426122512739924,2.934687517437565,0.6303691563409402,-0.366740213389942,-0.1821011345759596,-0.38536900757136655,2008-12-15,3,0,1,1,0,2008,12
25,1.224932532393147,1.9429716204206209,1.1152859001158877,1.1051793701305772,1.914511487058846,1.726037023386741,2.7895576070909183,0.15573702351903693,2.3724398630178314,-2.1831596856323516,1.0707494213928233,0.051075053179838265,2008-12-15,3,0,0,0,0,2008,12
26,-2.41806899378016,4.92953845658031,2.920389155337008,3.0034235468483734,7.480967446190536,2.44065327230676,0.5173175929870919,-2.1675007606830006,2.5153907464291883,-4.381808227322705,0.41052146649562526,-1.494516551067758,2008-12-15,3,0,0,0,1,2008,12
27,3.7067051420630666,6.618103978256846,6.36046063473443,5.746032258113611,-0.08990569402799467,0.6355756476455815,4.816856846576829,-3.3022606212030685,6.354828308040225,3.3779427240365036,2.2767713919319132,-2.59269882962558,2008-12-15,3,1,0,0,1,2008,12
28,-2.795915031908346,1.416091616367919,1.3458806222093749,0.061721202668294124,3.216623025777334,2.45945973954665,-0.016347099798761963,-0.9503778374212611,1.4830221923658051,-1.5708434997179332,0.1237390366668734,-1.4725531007666397,2008-12-15,3,0,1,1,1,2008,12
29,-0.7054324257648916,1.8686166757100051,1.569963794248424,-0.02822389350857574,3.7785850758538064,2.570211815959606,-2.8745295035845633,1.0744363992380324,0.667362614934426,-0.33049384666518766,-1.744524694623493,1.002461592050797,2008-12-15,3,1,1,1,1,2008,12
30,-2.2577419318374536,1.1993063128418058,4.5533891099511825,0.9194526588591073,-1.1418106042623108,1.2963580860938362,0.6236464204778566,2.0382791622757668,-0.018132762402376452,-2.1186316616415746,-2.762336773836376,-1.6389224461238099,2008-12-15,3,1,0,0,0,2008,12
31,-1.5771366805113727,-1.491909658304748,-0.046319496862800014,-3.2545844015759195,-2.332032336507967,-0.5594447947623775,3.7533456543088506,0.4374583747359184,-0.7193285657247055,-3.2818817624389904,-1.8356910353597706,-0.6239827099178759,2008-12-15,3,1,1,1,0,2008,12
32,2.0078696483868894,-1.3994393021111544,0.17032113435985277,-1.0584189531241137,-3.0641610635878966,-0.1960765368674341,-5.7217901513362355,-0.4760426562177591,1.1008934627977796,-0.7599960583878366,-1.9081717864109815,0.3745182695333553,2009-01-15,4,1,1,1,1,2009,1
33,-0.9187788205025503,2.2791128858410796,1.542852034124287,0.7977119574974991,3.325692918744802,2.667270335999159,0.5813454679658953,-1.7100826316624047,2.7988946633729217,-3.5982329073873793,-0.9519492586642173,-0.598008914563133,2009-01-15,4,0,0,0,1,2009,1
34,0.8713991319947372,-1.4491278090934414,0.60039555204904,-2.9193146890617028,0.4917717852449184,-0.6863664733729096,-0.1995904677350927,2.565079160481208,-0.8542753316641476,-1.5679357504540643,-0.005883692789480217,2.2254294961434105,2009-01-15,4,1,1,1,0,2009,1
35,-1.137860916965391,-0.6415881563489477,0.09737286591251186,-2.0989734693234867,-0.9141671938496915,0.4578100838617621,3.2765702616835743,0.15330918138770197,1.3712493003995405,-1.9304734331181486,-0.14595202139429542,-0.6131223775130779,2009-01-15,4,0,1,1,0,2009,1
36,1.9220603258295677,-1.3974891467089852,0.6960625400044026,-1.286557843349542,-1.2987508353165484,-0.18929470286074893,-0.5757347405571349,0.7141801792966802,-0.46482612631536024,-3.961861062998438,-1.6112748664129484,3.4595366184917244,2009-01-15,4,0,1,1,1,2009,1
37,4.208486026857811,0.3054817527475907,-2.535876111039879,-2.145502994071561,6.94869403761169,-0.8636430157599233,-2.2713161681011047,13.426902243970634,-2.15814654174602,-4.860740610046779,-1.7711525258367924,4.175461134943056,2009-01-15,4,1,0,0,1,2009,1
38,0.9211303199391876,1.5641877513770772,1.7686074747919884,0.12415825492974945,1.9580056197151243,1.0908200613320305,2.2725480182874698,0.020100536264279822,1.6243515798468742,-2.3587375402391055,0.6568823858255638,1.6519464150352885,2009-01-15,4,0,0,0,0,2009,1
39,2.2399880761826436,-0.4854363152087453,-0.6371797026481388,0.07189620868884988,-2.2548595922193626,3.207778043393932,0.5492949520139098,6.109690023352331,1.0983639383111836,-1.461811156067236,-0.3116877649127287,0.6273212162712748,2009-01-15,4,1,0,0,0,2009,1
40,-0.7920366821518984,0.1408613741235502,-0.04935958773934173,-0.9079815980949656,-0.7618051560976584,2.5497406388405373,2.6801729500408076,-0.06011135777757404,2.008460749037705,-0.7106132738415399,0.1402497809013346,-0.5607550157538539,2009-02-15,5,0,1,1,0,2009,2
41,0.01060276509910194,1.8169255719960886,1.8217328950784444,1.3017457458319255,0.7891243202298969,4.2967020764383,-1.420528409334825,1.2561841405635812,3.6211214711995368,-0.1873500953147194,0.8592221803213123,0.33307859253816446,2009-02-15,5,1,0,0,0,2009,2
42,-2.4158736366266234,2.3870236638593614,1.755004343022466,1.1542074818302153,2.6148680358266247,2.750961964731553,-0.6142139198018193,-1.1043684064020975,2.9478537079729223,-1.9078533203489667,0.252073027956825,-0.26776401435665714,2009-02-15,5,0,1,1,1,2009,2
43,0.24070702103205754,2.7837121272995744,1.2479099910167801,1.783177203088499,1.6825652940241387,4.0230782770857,3.512703998035076,-0.2980710926341608,4.407319378695471,-1.8429685908401783,2.4098977846545386,-0.573273163529353,2009-02-15,5,0,0,0,0,2009,2
44,1.908121393494096,1.276271039100661,0.5226199099882359,2.2788429799728624,-0.7429394759355351,2.1921557169103734,-6.653777086608804,-0.019418541423990684,1.619149504418338,-1.698896137640232,0.015437645276453252,-0.45087565209569025,2009-02-15,5,1,1,1,1,2009,2
45,-2.145851567366401,4.305883469258574,1.30395023006999,4.145765282464043,2.024655159693943,6.685113760914674,-1.1220225706739544,-3.3887549613357053,6.003234369704189,-2.5801999327734952,1.0061173479761847,-1.135935666925343,2009-02-15,5,0,0,0,1,2009,2
46,-1.9509220083192853,-0.8421679321062536,1.1735678669689502,-2.1474279314902764,-2.5733418956471144,0.1844471983361759,0.15237466275295414,1.142754030369217,0.17954731182768013,-0.542657802951494,0.4249631770457383,0.19492582655772195,2009-02-15,5,1,1,1,0,2009,2
47,-0.14609274610983145,1.3481729217590852,2.2897783430289556,-3.1871684939321305,3.344949886097824,-1.1573957375366386,-1.4628068162651073,0.01016606383779256,2.2823235357080933,1.1705958255473863,3.1135356678054342,0.7872117026533451,2009-02-15,5,1,0,0,1,2009,2
48,-0.814694961040876,-0.018949411240283053,1.3723103182673322,-0.5081648553233827,1.9043651082778659,4.118537185530035,0.8030454854682032,0.14263921778294258,3.6649739491256144,0.35707362643236507,-0.14000464158808978,0.3708876222927066,2009-03-15,6,1,0,0,0,2009,3
49,-0.8850226283162244,3.1020725069753756,4.32452473724145,2.45672076688808,2.31893869344807,0.0490726704341789,-8.22858867145707,4.044892432790285,-2.3949946591150626,2.456027127118327,-0.8152830202812035,-3.6346067088121186,2009-03-15,6,1,0,0,1,2009,3
50,-0.9690420804200149,2.050309084418344,0.9172772715639471,1.4643250248430786,1.3080052658983752,3.176685993261363,3.133206440490592,-1.868239507706583,4.091202153000378,-0.15564062558746444,2.489688706352609,-0.6114038943161146,2009-03-15,6,0,0,0,0,2009,3
51,-0.9360260093089527,2.4794373830549716,1.1660298224839993,2.10199633423402,2.1159914070726598,1.0708997368082567,-2.8130794742506255,-1.713624281921943,1.3096224619653114,3.2798654824681583,0.2970581715235293,-1.6143378147614977,2009-03-15,6,0,1,1,1,2009,3
52,-1.0763931354802867,-0.19230050499018628,-0.342075184176686,-1.3671655126447257,0.4316598224384543,1.7970239316302823,3.033710802676481,0.4067852456108668,1.4386843053111564,-0.2858959670458881,0.6359285013583538,-1.005968387070467,2009-03-15,6,0,1,1,0,2009,3
53,0.2588534912818282,2.280764512581281,1.6682759300531012,3.65503282221828,-2.0782642124131274,-0.10848442152967964,-6.116213054540025,0.8526403427476607,0.8331010474476841,0.08339403385714146,-0.41392835088187,-2.5686651294635885,2009-03-15,6,1,1,1,1,2009,3
54,-0.5100051858510427,-0.6693891025240621,1.7597963498208904,-1.7709529758837141,-1.5372307425060032,0.27429080590696614,-0.030967787704028322,2.5257468551500852,-0.010246475867527383,0.3908090428125625,0.9191126986091724,0.36245469239063177,2009-03-15,6,1,1,1,0,2009,3
55,-2.8790094830915822,3.9672154054895588,1.6218782201292135,4.016202592872823,1.9715435587388352,4.700146735578068,0.19330193440147317,-2.444952635967619,3.282715741328244,-0.4336332952742017,1.3294723601879364,-1.6987369631984528,2009-03-15,6,0,0,0,1,2009,3
56,-0.577532399837224,-0.7937858113982856,0.3934968675288371,-1.618539866535176,-0.31997054122863255,0.2927584729364955,2.7840022743071122,-0.11171609726644464,0.3967536335294212,0.22341622486709958,-0.11837534988210277,-0.6661819718005858,2009-04-15,7,0,1,1,0,2009,4
57,-1.691896375276678,0.39446593236731187,3.2074294356568047,-1.6631701510999921,-0.5897148694298595,-0.43724817615744044,0.17777428307226392,2.3408065835098935,-0.7650934815184587,-0.20088914446889788,0.6350333297409362,-0.5981983287680811,2009-04-15,7,1,1,1,0,2009,4
58,-2.313083771086756,1.6280988450068101,1.6812403913672243,1.194772994371304,1.2367108049779376,0.4330884711721874,-4.827359629401019,-1.0930573152942125,1.5328922686227868,1.3002892968450157,-0.18180025687508608,-2.1049435326290697,2009-04-15,7,1,1,1,1,2009,4
59,-2.9003629039243544,4.214537413869646,2.8996825368157677,4.147487632914001,0.4591479467852988,2.4521932060039533,-0.4346294110235242,-2.484772438177304,2.188513794277019,-1.8357961129538114,0.6357401333926493,-1.940302659130386,2009-04-15,7,0,0,0,1,2009,4
60,-1.020555660118734,3.6301010313998248,2.5728864612169806,4.117243822549943,0.48118578879421164,0.5327645950332475,-3.8566679598817966,-1.3068841854838444,0.5225791582751633,0.3335820221136348,-0.35324833969193714,-0.8140463689242966,2009-04-15,7,0,1,1,1,2009,4
61,-0.981153597550894,1.3861502118577154,-0.6319673687649686,0.49757795991779386,3.0556140657232294,0.001075816409275523,0.008981428595426227,0.3479326541049259,0.7555178785022106,-0.43547718285485365,-0.3356369757335429,-0.8192228678285853,2009-04-15,7,1,0,0,0,2009,4
62,-1.693370498425064,1.9661670091714476,-0.35273065188108726,2.8353320882585002,7.219270341007823,-1.1315949253332247,-3.3181399184212483,-4.966866249136534,-0.8828956164898806,4.649334521349983,0.8938673346026441,-1.211148438032263,2009-04-15,7,1,0,0,1,2009,4
63,-0.782731553094811,0.858692973185002,0.9027690818844374,0.5177330459015754,0.4343542905653187,1.7349627567146633,2.6745721832678453,-1.6597588656137645,1.9665524737197677,-0.7505884177611607,1.1380597499761105,-0.8786318407720902,2009-04-15,7,0,0,0,0,2009,4
64,-0.24980870846773423,0.5913515087277481,1.0044995338509737,-0.15828326821889632,-0.030076815785482568,0.19422023639491437,3.957870477545483,-0.4946180111766163,0.29168967586788785,-1.5146452318912433,1.0619324353462107,-0.04893100031812811,2009-05-15,8,0,0,0,0,2009,5
65,3.3156154820138806,1.1439462134238492,-0.7666513687280082,0.6500293691698626,1.9088418289925237,0.652972017611681,2.749900293983794,1.8479422345217729,1.8016472696127235,-3.3762793996339227,1.2487014311686282,-0.10498444572966717,2009-05-15,8,1,0,0,0,2009,5
66,-1.8844300678433938,3.960717632588936,1.507896934476179,-0.2348544747505028,12.430799625745342,1.3550117623170113,-3.6534741509785658,1.2671880826920723,-0.09219548293621756,0.8654021660219984,-1.5377188034228642,-3.263521670788839,2009-05-15,8,1,0,0,1,2009,5
67,-0.6896578998638656,-1.2509622967341225,-0.30642934995833543,-1.8840615347762522,-1.311796603458886,-0.05499754439404297,3.045574459972574,-0.07657418421816431,0.18322531538218725,-0.224539072821653,0.10231237731403209,-0.11769306104492716,2009-05-15,8,0,1,1,0,2009,5
68,-1.2071988211847324,3.947726128279847,6.214731043294283,4.487076072846619,0.858721328317959,-0.12586200681618984,-3.0135224114690464,1.8230064389387957,-0.6550512930395681,-2.977918032061345,-0.618750514246434,-2.1346693769848777,2009-05-15,8,1,1,1,1,2009,5
69,0.3340935780044029,3.964590671731696,4.304487764994704,4.017070131638217,0.5468404511093578,2.89050466309065,3.0548824533248258,-0.27486575793746076,0.9532402387717185,-2.4528233204802143,0.9394016814091188,0.024617429407021288,2009-05-15,8,0,0,0,1,2009,5
70,0.350261859656655,2.2866965258920473,3.6069565303342377,2.603016639681049,-1.5121985723360003,0.7759019931808047,-0.4341572335088152,-0.3932048576949158,-0.5602428301927015,-0.22543496824401935,-0.45541948220902845,0.22346374445133782,2009-05-15,8,0,1,1,1,2009,5
71,1.237618203267183,-1.69993434144082,-0.10687525385618989,-1.02665832933717,-4.077360052004102,0.12388317821856037,2.449473024841444,2.480405614603279,-0.5952787468024996,-0.762800467729543,-1.8997690604138981,2.5042312863316782,2009-05-15,8,1,1,1,0,2009,5
72,-0.9483837230697597,2.193670087699304,2.5304476081487346,1.8092589805643526,0.7703170238773236,-0.06915780866709649,-2.537669873966745,-1.7295908255165475,-0.995557976881899,-0.3195527401640998,1.2749610925683785,2.211432676727657,2009-06-15,9,0,1,1,1,2009,6
73,-1.789094472492219,-1.359002754954052,-0.3501328242501953,-2.1836532978920364,-0.21834041069072727,-0.3647908770434114,1.9463159771586493,0.4301534891436917,-0.2790649079208975,-0.09331139889508111,-0.10975369140933548,-0.1738662766163445,2009-06-15,9,0,1,1,0,2009,6
74,-2.0902320258495872,2.1432771187786646,0.939765565664657,1.0806437909404232,4.191150325909942,1.8731687406613702,0.9817970677179447,-0.6110005663475812,0.6262618181909936,-1.9881601729199965,1.8524567308868756,1.900396671661584,2009-06-15,9,0,0,0,1,2009,6
75,0.4096869819176312,-1.1795438602770691,-1.628612627770183,-1.9547572877042279,-1.668412797957793,-2.4146408218280455,-5.704785139354828,6.267855916628141,-3.2523270576694614,3.5099704625238783,-0.9659041748333917,-0.8866029778362485,2009-06-15,9,1,0,0,1,2009,6
76,2.017716232117302,0.6451223357333981,1.5933990711213228,-1.6232943701882192,3.4610296465302963,2.84085411471261,-0.03850824973933716,3.627372952995355,1.8249382784248152,-1.3491415081092393,0.9623031401238685,3.2540347619387777,2009-06-15,9,1,0,0,0,2009,6
77,-1.3738168888282947,-0.840277900616415,0.6509224417626995,0.43421012906140577,-3.9045241384185534,-0.8332045307701871,-5.06741031540166,-0.6990776766546525,-1.9098824750167183,2.6200928957570944,-0.1359591319138666,-0.7411901382971786,2009-06-15,9,1,1,1,1,2009,6
78,-0.532409211058275,0.12021427771925627,-0.011731651431295283,-0.8676123072275874,2.705913042947612,1.0586735966244323,3.861874350545073,-0.21454438507259888,0.6570236673557982,-0.7263067557030652,0.8097101201188318,0.4614108368828184,2009-06-15,9,0,0,0,0,2009,6
79,-1.6328610339783232,-1.118590101993011,0.9253383368622587,-1.6172946892650648,-2.8812872701907666,-1.347467620808161,1.3023059337708194,1.4494528733332048,-0.6211378768824625,0.3609775808517029,-0.6860035697484814,0.28972903149888724,2009-06-15,9,1,1,1,0,2009,6
80,-1.9096445784797322,3.0022976959831134,1.2468041291549017,2.6205267749493246,2.2808297855947384,2.62751686957205,1.1846586739652112,-0.8769139051988374,2.374799868805092,-0.9691175977905654,3.0131380119775564,1.7501102922459786,2009-07-15,10,0,0,0,1,2009,7
81,-1.663676385704175,-1.2601262842283962,-0.5402707418689962,-2.0940600455123346,-0.724195946500431,-0.06066392338265728,2.161701898701667,1.1198699774281422,0.1606620055879554,1.394420552096634,0.3747783320868836,-0.3314267088821751,2009-07-15,10,0,1,1,0,2009,7
82,-1.8225677554912751,-1.8924163393164815,-1.7615355083484503,-4.107626070927312,4.3585931775525335,-1.799231035263172,-6.762907023603557,0.11111540605220394,-2.080806561219397,5.070823727409021,-0.07997526504156469,0.7096327803861268,2009-07-15,10,1,0,0,1,2009,7
83,0.38193022625428535,2.0621685407650396,3.632687752895853,2.563322909980118,-0.5122536249688534,-0.7154128161558881,-5.519390140702063,2.575963646833461,-2.5545135380926043,4.200024619587583,-0.465589486809364,-0.3541519101984432,2009-07-15,10,1,1,1,1,2009,7
84,-0.9187416828777689,-2.3501703190122485,-0.7403642382700142,-1.5867458309231586,-4.108978470502339,-0.7370265610896432,2.761677830063314,1.126563856513324,-0.879774130468445,-1.1221302041081038,-1.244952673751482,0.4300682493352208,2009-07-15,10,1,1,1,0,2009,7
85,-1.556752915724802,0.23493506417887103,0.05348096637800174,-0.4808450750620253,0.32058629238103675,0.5424297786300504,3.0226341223034887,0.27210496024166586,0.8726203559802463,-0.41405050478427796,0.720506957566033,0.338595010470499,2009-07-15,10,0,0,0,0,2009,7
86,0.46130932124059265,2.9460842256801523,1.6873432676407647,1.4434327487263094,6.713842529702481,3.1014289377145516,-0.8610963379826388,-0.9227581060044187,2.505892340208699,-1.543907393770785,1.6055034106498538,2.245911625606217,2009-07-15,10,1,0,0,0,2009,7
87,-0.016213686431080104,0.5106946654217878,0.09575604613363596,0.6628650792538995,-0.9625592147329668,0.5064908623869279,-1.5358796974675322,-1.0414913050552679,-0.21805611615354417,1.1786447667535667,3.5679255502361684,3.79588595211905,2009-07-15,10,0,1,1,1,2009,7
88,1.7074381735776514,1.0462612869853998,1.6936917432287808,1.3656014384147788,0.42652345965338107,0.11853102614031272,0.0673987849256195,-0.20676732069564427,-0.350835567822955,-0.5280713337957903,7.71273598842805,8.910604931980563,2009-08-15,11,0,1,1,1,2009,8
89,1.490971913052622,-2.389172021981159,0.7862408765583571,-3.17966538666476,-0.5111215951534905,-1.3176817365286608,1.9572408737525921,3.929099056948911,-0.49441782080503865,-0.23991459486770164,1.0859102556942701,4.960526776090835,2009-08-15,11,1,1,1,0,2009,8
90,0.13029376995069988,-1.9218365673298803,-0.6452412345009764,-2.416421668365654,-1.2545306141412789,-0.13768578363435513,3.137370981419145,1.1052486493882698,0.3358488093152112,1.375244129473766,0.49198196763455476,0.3204588267568566,2009-08-15,11,0,1,1,0,2009,8
91,-0.4215312507953157,2.023331533032533,2.955133615527011,1.3962286367520755,0.6805922752667728,1.5191718320150829,2.003277899381094,-2.101828502478572,2.124678542630191,0.2759455245884481,7.120383554534041,7.176463754416757,2009-08-15,11,0,0,0,1,2009,8
92,1.690419749662369,0.6042872050272201,0.6716665615206568,-0.18558994198271275,0.5259841148176678,1.9665331452182473,-0.4001658972059071,1.1902567738401022,0.6768048288735867,0.06494726746856319,5.530728529587081,4.725275742644974,2009-08-15,11,1,0,0,0,2009,8
93,1.4511025769483352,-0.6179084779330785,0.47930550087019974,-1.0623712567364714,0.5713537564140437,0.4370902086341666,4.060496778823362,1.5189510196601006,0.7292968443050197,-0.9701868432856612,1.842976918742801,1.759467012762407,2009-08-15,11,0,0,0,0,2009,8
94,2.6494960744601355,-0.005861574512065521,4.180161908565318,-1.886038366903938,-2.4031355148465097,-1.987257155520101,1.4509862082279952,-4.852189594680265,-1.4677123444545874,-0.4508794952868887,11.280142589488245,10.837254580660481,2009-08-15,11,1,0,0,1,2009,8
95,0.9640225074247748,2.004580823997012,3.2304209158138972,0.7797629331894089,2.8700080643669557,-0.7162217326474697,-2.6945766421701283,-1.1195077180496906,0.030758052803584936,-0.3227080529881065,7.0991409425878516,7.593315293297847,2009-08-15,11,1,1,1,1,2009,8
96,0.48028410210563494,-0.04528591500853384,2.568912718480052,-1.5959831292149407,1.555220197466568,-0.5714689627092696,-1.1941756300026636,0.26879851881117134,1.350883958809212,1.010315501385194,1.4025284659684114,-0.20450948471709976,2009-09-15,12,1,0,0,0,2009,9
97,-0.9951004346090516,0.48315630418919253,1.0170891782685156,0.49240567316936057,-1.3047113281120861,-2.4358689382395005,2.7207982863363323,1.9479122928159616,-1.2204166165823496,-0.18693191349189237,7.470543354159966,6.5473716801788795,2009-09-15,12,1,0,0,1,2009,9
98,-0.37337192406574327,1.1507642708858226,1.4882843390978397,1.3539948395268282,0.9926835948068984,0.4353757594112403,0.8607623642191607,0.11506840354310491,0.6079760827482219,0.690940321024354,4.745851459974957,3.4135009121910422,2009-09-15,12,0,1,1,1,2009,9
99,1.9673780243205634,-2.2840035968022216,1.6578060122864497,-3.1818268488323467,-1.7726358690697512,0.03165362658760739,-1.7785983284902298,1.2690256533467799,-0.5000223110672868,1.293118739303946,0.19863413286901696,1.6239863346746874,2009-09-15,12,1,1,1,0,2009,9
100,2.321900309085563,0.7968233217020197,2.2435320335864155,0.9916641894991624,0.9697265363240545,-0.9307441163806829,0.9181514305264177,3.0900841464581634,-1.105049742845189,-0.40144436394420585,2.7867746124939363,5.644905113458068,2009-09-15,12,1,1,1,1,2009,9
101,0.625313767552421,-1.2823453898229367,-0.37444478541953463,-1.7648758550768793,-0.7945520584114832,-0.4684196937885768,2.1125549573169664,0.03659271253090286,-0.4706807279366001,0.11100506885750651,0.2324914394110326,0.7528352645413414,2009-09-15,12,0,1,1,0,2009,9
