,liwc_Posemo,liwc_Negemo,liwc_Anx,liwc_Anger,liwc_Sad,liwc_Swear,liwc_Tentat,liwc_Certain,empath_swearing_terms,empath_science,empath_negative_emotion,empath_positive_emotion,date,time_delta,year,month
0,-1.8928954058304999,3.95130416254333,2.9620813228349214,3.430293696767138,2.338220326696543,3.7345843337505333,-1.7636182176513924,-1.7243794842460711,3.890075575258187,-2.196432256961329,1.2018118749864553,-1.077637366566074,2008-09-15,0,2008,9
1,-1.7050302990706643,3.463765819374666,4.29999897862659,2.87101493427457,0.8160605790455479,3.338718087738153,-0.5650531730604724,-1.6398759535019773,3.5333558617300618,-2.5884804040092604,2.213942494294945,-1.1074050496707495,2008-10-15,1,2008,10
2,1.0773077890127603,0.24576105134015713,0.8785860411236741,-0.08915406234794443,1.208059507587799,2.9596537576721764,0.8893418329859919,-1.1084601134602226,2.026719207088899,-3.1746872545549496,0.47108461245256433,1.147591949825024,2008-11-15,2,2008,11
3,-0.5489227061469132,1.3950045587850848,1.1492520953915204,0.013405350906298321,2.3791755586772845,1.5898443230630341,2.0783502388964723,0.30689609477110485,1.5207321720290048,-1.8429676552620258,0.12528477212016811,-0.5739474751171072,2008-12-15,3,2008,12
4,0.8835076190287071,-0.18529885956838027,0.8493203251220387,-0.9964848532957473,0.05775326907006992,0.545282856583193,0.9994797795293953,0.4543638534285895,0.7042939919955865,-2.7744799792087256,-0.6176426288336315,1.584805860541649,2009-01-15,4,2009,1
5,-0.826541781930363,1.9673003135274936,1.060867973393796,1.0438855819123507,0.9590321745600234,3.420777331594638,0.9860055732114577,-0.7160402270449443,3.397227670148855,-1.5920742523835139,0.9500545304002491,-0.5130766950843283,2009-02-15,5,2009,2
6,-1.1040499490777136,1.653218332117971,0.9016388310723356,1.0909278145423729,1.1105689746973724,2.1723633265680498,0.789824974850948,-0.9465280576343644,2.260644465984463,0.635976568248399,1.0704221709798378,-1.1336494276959845,2009-03-15,6,2009,3
7,-1.0674927221815016,1.4712690392501575,1.4481894778352704,1.0427624392906196,0.769900998164606,0.9041222791337802,0.2711616592237348,-1.177797578986587,0.9980791250732499,-0.46686656872440263,0.347835545242148,-0.98342708840221,2009-04-15,7,2009,4
8,0.1713638478814086,0.6972126213924192,1.6091413933029426,0.37241624571373594,-0.675095546022947,0.46023418238342256,2.3918342065038436,-0.1258417085720758,0.06161237539603264,-1.0616238868036691,0.12096587797758272,0.11918491270494598,2009-05-15,8,2009,5
9,-1.2088670951402125,0.29512296348723965,0.7265220262418493,-0.49449737619845413,1.0360113271123579,0.3685919559947275,0.8758975610803607,-0.32906292336401427,-0.10189439995184019,-0.3648808541022661,0.6468103753920238,0.8089697176149074,2009-06-15,9,2009,6
10,-1.037792113678349,0.47211764425139024,0.3642336113975848,0.03843109211824159,0.0631962393168297,0.6415987791652741,0.8696641973878424,0.251836254526747,0.39250602349407376,0.627794817189603,1.4165136182848224,1.0496849374188075,2009-07-15,10,2009,7
11,0.8934765447468541,-0.1486113832318394,0.9518912948225096,-0.5096519062265851,0.10348422134010811,0.25063433723937373,2.1254776049708592,0.19218690591467574,0.4876042620345721,-0.1007166008152181,3.9604485629538524,4.286160069733266,2009-08-15,11,2009,8
12,0.4563153339004607,0.22763327991740065,0.5370556182184605,0.22119642284965643,-0.3772509046234704,0.30326795334813694,1.6612144056383213,0.09715778786255735,0.5333494231284216,-0.30006869374746636,2.2817298120424545,1.9559501009341025,2009-09-15,12,2009,9
13,1.1466107554156364,0.12002301050825366,0.206983030988339,0.17185970350310495,-0.7843660987327193,0.5616922026838203,1.0540028120026927,-0.3251532087662796,0.49306554620897675,0.28359239255505553,1.2489036661863775,0.47705526200560705,2009-10-15,13,2009,10
14,1.4264248802225694,0.027069564395372416,0.7596670475910303,-0.16045037670967638,-0.05992021864218417,0.5739370977012982,0.03837265822508788,-0.11995204465838005,0.40363994057737806,-0.7436539108659647,1.8760420588568603,1.8758470867250387,2009-11-15,14,2009,11
15,0.45512702458434356,0.76160342970419,0.5628662510621526,0.38038511830169813,1.1964384087103177,0.7340760553432878,0.8200446624808191,-0.04710729886943799,0.8693668619874515,-0.3199467846307379,1.3393821929272847,0.47738645528255275,2009-12-15,15,2009,12
16,0.33345176162555684,0.9157380714793236,1.0233255723866503,-0.3014295129544146,2.10032481341301,0.3589899239006122,0.46688385407427674,-1.047456152066851,0.3934347060111433,-0.9887558829619701,1.4145044346718887,0.3068278794169639,2010-01-15,16,2010,1
17,-0.3099679152846991,-0.19889768015300846,0.14458005040203,-0.864308030090064,0.04432251310904093,0.0921310540583024,0.6575302567301976,-1.5924093756268671,0.4923015543962806,0.2521571652051461,0.5115306245249076,-0.3934443172038916,2010-02-15,17,2010,2
18,-0.07547833602370341,0.07507577451837182,0.258046944400649,-0.2501712151955925,0.3093020089514731,0.16961325600586233,-0.10798215805754179,-1.3395344467320578,0.3204628102078172,-0.6385285053427022,2.37320148430943,0.9723621581486328,2010-03-15,18,2010,3
19,0.545507266180476,0.5333894942359758,0.602093826687045,0.26737056424902117,-0.35154933117105436,0.23397743321124323,0.7121791194854565,-1.6454372155777,0.6925457713536096,-0.42349410801595117,1.094905573488578,0.3521789389347615,2010-04-15,19,2010,4
20,-0.6551325317752733,0.052739388490563435,0.6760348611864136,-0.497602556444032,0.7235902448893938,0.19055246794769926,-0.6240517439758192,-0.692241225195144,0.41316759875256837,-0.2621627366988395,-0.05266731396089729,-1.2140231521069769,2010-07-15,22,2010,7
