,liwc_Posemo,liwc_Negemo,liwc_Anx,liwc_Anger,liwc_Sad,liwc_Swear,liwc_Tentat,liwc_Certain,empath_swearing_terms,empath_science,empath_negative_emotion,empath_positive_emotion,date,time_delta,year,month
0,3.921025047646586,0.6769590435119344,3.2809747981719797,0.989661626803386,-1.9506418265708698,9.226412710814776,-6.533031473882412,-10.789959587675794,8.233998337454599,-5.67956458503184,-3.265732091573865,-5.43476313384169,2008-09-15,0,2008,9
1,-1.5069381888388893,0.21112411825648786,9.334351895960147,-0.9955024539600626,6.759209297908846,5.947331869164989,1.8599743662266226,4.177965857140863,4.6116335844609475,-7.747824657396082,-9.520438849747272,-4.723364038119297,2008-10-15,1,2008,10
2,14.211389383488513,12.285778882462486,3.081667926437046,2.8711642367298245,52.23960137240449,5.42032997690911,-16.117579306760724,-14.056297059977501,1.3769226704791913,-9.345780212152313,10.764269537799164,0.1406311873656833,2008-11-15,2,2008,11
3,-7.841981922073377,2.3901886350331916,-2.8000395994903187,-6.702486061940848,24.288005050897187,1.5705627916290572,-4.367964510271284,1.5383671409268032,-3.0657072900115794,-6.39484969494825,-4.089160720314637,-4.487724559194067,2008-12-15,3,2008,12
4,-8.875636835617199,-1.650888950958722,6.427340665819695,-1.7956946901132917,-4.90218597456455,0.7294302818115908,3.893363854881563,-16.038792817458667,-5.248986054841804,-5.079192288244656,-3.1333280357112336,-3.721934270041596,2009-01-15,4,2009,1
5,-6.709365604906516,-0.9328210067007041,-3.754877110867517,-1.0448176662551718,1.3925888061860416,0.7539805320262786,-11.073897035372482,-4.772499714877575,10.636366312556234,-5.157848226718802,-3.011515698475214,-6.580274373449522,2009-02-15,5,2009,2
6,-6.499385391737491,3.0175721956966735,-3.660609836943774,1.2077045004691944,0.17974454441172474,6.280656726444643,-10.59757047371837,2.03189368298488,13.605993994550408,2.1847212858736444,1.529989105914561,0.322005502259853,2009-03-15,6,2009,3
7,-10.907092545981797,7.206688984302294,-0.702324709472755,6.3535463229724245,-3.7323148986062398,0.7747080896049694,-3.862697840019179,1.1637639718648372,1.735732811505427,-4.065310635664182,0.31398314479314837,-5.6820622576580115,2009-04-15,7,2009,4
8,0.872361605877565,10.367610868961458,8.092212493453005,12.41391302754634,8.098157738999792,7.901509215711849,1.3302466864635862,12.05114809534284,0.09363011402034424,-5.167338040134487,10.28105602469561,7.180414408285667,2009-05-15,8,2009,5
9,-9.021769531802892,4.956842837787646,5.133225515577559,6.442221933529169,3.221679821431988,-0.6315334879306799,-6.0672316406373445,-12.416825698840123,2.589628074012066,-3.820775155051723,7.875673895511086,-3.197354340942897,2009-06-15,9,2009,6
10,-9.608391631440925,-1.3545390595292268,-7.822583516067337,-0.05404793374204089,-0.46130342481193415,-2.6083360050676676,-5.065474660461127,5.541876210462378,1.2653234593627845,-1.8342460836608319,10.51416596339695,9.313819163017108,2009-07-15,10,2009,7
11,2.2532095825981022,6.6769828439658925,-1.2572137170478357,3.1986056327650716,19.58901077610034,2.083769086509694,-9.519137751878732,-7.610944466021905,12.246369512218175,-2.1344077509880637,22.29246360344109,16.131916145025105,2009-08-15,11,2009,8
12,-11.157536696165279,7.199149830706103,8.674293950809307,6.109556383106054,7.727862774870475,-0.23411672386048862,-6.03974944666478,-2.0377877943086316,-0.7120625745099215,-8.465572997077217,21.00845323499101,15.557806534767712,2009-09-15,12,2009,9
13,-3.1991907450670927,3.3257749716046026,-5.253129353309978,7.902888186003905,-6.7883856894129195,-1.7699704469612882,-10.85237312648548,0.8666475440263909,-3.9454243574418006,-9.555255618721768,10.374177642295864,6.356756592722726,2009-10-15,13,2009,10
14,5.145261071330492,8.135350158085364,9.797599814853088,12.517987508580202,7.7234232536742216,0.9012343101141225,-11.428116275667238,4.235847936490401,-1.1387574654216084,-6.514755336275903,15.35556286211761,20.68123745784129,2009-11-15,14,2009,11
15,-9.865672357228004,11.823800720564826,16.345551690757926,7.6028643299023795,21.175918618468298,6.113151293547344,-7.6052767748326975,0.5595833845574846,2.015327288750781,-8.585127558144316,5.14389961327913,0.7305481773379013,2009-12-15,15,2009,12
16,-4.167157091938923,2.111436104723494,-2.6576164488527674,2.8074133390531317,13.139181254841697,0.9901357201760943,-4.944604412489006,-14.985555404960428,-0.8849781768322769,-4.403025644761799,16.834033281702016,8.17359476379604,2010-01-15,16,2010,1
17,0.3697067200659764,2.894663810524706,4.665593627387235,2.3627036169648283,14.80679519962244,2.4257879700774674,-7.824374187896061,-12.029089065130398,-3.560077904067833,-0.7834864493425757,9.63314157924672,8.312805542438602,2010-02-15,17,2010,2
18,-12.017875581664894,9.187781038105411,2.2498711047504933,10.51074792374813,18.050122888076782,8.196486382873882,-11.986032879137698,16.156955765808934,7.911772614912843,-9.603059912748536,18.678877722233114,3.0750524754634148,2010-03-15,18,2010,3
19,-4.577594309994063,10.36317854777538,7.022597297292776,11.996651245888984,5.583998162068007,5.534920502848,-5.378305154774612,-1.9675292497319656,3.7048206823174787,-4.546732505085015,10.285432367734858,3.0305720196030626,2010-04-15,19,2010,4
