,liwc_Posemo,liwc_Negemo,liwc_Anx,liwc_Anger,liwc_Sad,liwc_Swear,liwc_Tentat,liwc_Certain,empath_swearing_terms,empath_science,empath_negative_emotion,empath_positive_emotion,date,time_delta,year,month
0,-14.460766803899276,-18.807803409894458,-13.696494701421038,-8.857028275424444,-24.221395125088073,-2.945605785048249,-23.566580615365577,13.128857523133956,-5.248986054841804,57.89029714262321,11.28483333631428,-19.404330669068635,2008-09-15,0,2008,9
1,-3.075694099280142,17.808724901205995,-13.696494701421038,14.322341402666948,-24.221395125088073,-2.945605785048249,17.460091968929518,-42.30626111195602,-5.248986054841804,-13.116678310751695,11.217527520657436,-3.7068366733116496,2008-10-15,1,2008,10
2,-28.53649728615798,7.621549707089338,-13.696494701421038,-9.099756291401265,-13.863151036360208,-2.945605785048249,-20.669103876005483,-24.2129358210296,-5.248986054841804,-13.116678310751695,-12.333040133109268,0.4210228589059296,2008-11-15,2,2008,11
3,55.753615681894914,10.298308519440178,-13.696494701421038,39.04130021066847,-24.221395125088073,-2.945605785048249,-5.682791797621853,-25.129053557279043,-5.248986054841804,-13.116678310751695,-15.099046401169115,61.176138509150555,2008-12-15,3,2008,12
4,22.145237557941837,29.556301327230063,-13.696494701421038,70.73312039365439,-24.221395125088073,-2.945605785048249,-14.4910850324454,6.687819526952182,-5.248986054841804,14.34411320198788,-15.099046401169115,12.723658119661001,2009-01-15,4,2009,1
5,6.893916223592255,15.11344717523944,-0.8096236698665622,-6.82430600170908,82.54250644658558,-2.945605785048249,-23.37028585693664,22.80313121093234,-5.248986054841804,-13.116678310751695,8.293463751565598,-13.479621275443742,2009-02-15,5,2009,2
6,-23.190137332043747,15.084232050222528,1.2958914049962684,-10.814411891442662,42.521934626196355,-2.945605785048249,20.10160159808991,57.506072243638236,-5.248986054841804,-7.006476618658747,-5.436871883897188,-9.922366749534172,2009-03-15,6,2009,3
7,-12.65566241557436,-3.6155681040084935,-2.4674147886725395,-9.071941149698494,16.57054435512397,-2.945605785048249,-17.297348522649372,7.106653416162608,-5.248986054841804,-13.116678310751695,0.6056439187614772,21.469820363361386,2009-04-15,7,2009,4
8,-21.620950610931303,10.4934807988151,-13.696494701421038,2.739366598161398,10.42991043081938,-2.945605785048249,0.7254382041362515,31.15244041317562,-5.248986054841804,9.984130557578096,-3.657057739505399,-4.389336412257608,2009-05-15,8,2009,5
9,15.316171353277282,3.1527245084015125,0.050072482088819745,2.7274142350427026,-24.221395125088073,-2.945605785048249,-15.331184641718709,66.66594361491472,-5.248986054841804,25.82263080884099,10.453497955185052,37.690066278079456,2009-06-15,9,2009,6
